MenuID;OptionID;Locale;OptionText;BoxText
6209;1;ruRU;Я бы высказался за то, чтобы мой брат присоединился к ордену, потенциально рискуя безопасностью ордена. Я мог бы помочь ему с режимами ордена, и я бы верил в его способность адаптироваться и учиться.;
6209;2;ruRU;Я придумаю какие-нибудь тайные средства, чтобы уберечь моего брата от порядка. Я могу не допустить его, даже если он не станет мудрее, тем самым сохранив наши семейные узы.;
6210;0;ruRU;Я показал бы моему сюзерену ухо зверя и объявил бы смерть зверя своей собственной, взяв награду для собственных нужд. Неправильно объявлять своим собственным дело, которое на самом деле совершил кто-то другой.;
6210;1;ruRU;Я бы показал моему сюзерену ухо зверя и объявил смерть зверя своей собственной — в конце концов, я убил его. Затем я предложил бы часть награды бедному рыцарю, чтобы помочь его семье.;
6210;2;ruRU;Я бы промолчал об убийстве и позволил бы рыцарю потребовать награду, чтобы помочь своей семье.;
6211;0;ruRU;Я хотел бы получить одно из тех письменных предсказаний, о которых вы упомянули! У меня есть место в моем инвентаре для него.;
6213;1;ruRU;Вы говорите, что Ярмарка Новолуния уже наступила? Где он находится?;
6214;0;ruRU;Когда прибудет Ярмарка Новолуния, где она будет расположена?;
6230;0;ruRU;Покажи мне напитки.;
6231;0;ruRU;Ты хочешь сказать, что продаешь лягушек?;
6233;0;ruRU;Что у вас есть на продажу?;
6234;0;ruRU;Ммм... еда.;
6321;0;ruRU;Джин'рок, мне нужна помощь в восстановлении части моей экипировки Вольнодумца.;
6321;1;ruRU;Джин'рок, мне нужна помощь в восстановлении части моей экипировки Воздаятеля.;
6322;0;ruRU;Аль'табим, мне нужна помощь в восстановлении части одежды моей Исповедницы.;
6322;1;ruRU;Аль'табим, мне нужна помощь в восстановлении части моей экипировки Демонака.;
6322;2;ruRU;Аль'табим, мне нужна помощь в восстановлении части костюма иллюзиониста.;
6341;0;ruRU;Мэйвики, мне нужна помощь в восстановлении части моей экипировки Авгура.;
6341;1;ruRU;Мэйвики, мне нужна помощь в восстановлении части костюма моего Гаруспика.;
6342;0;ruRU;Позвольте мне просмотреть вашу подборку фейерверков.;
6343;0;ruRU;Позвольте мне просмотреть вашу подборку фейерверков.;
6443;0;ruRU;Узнайте рецепт.;
6445;0;ruRU;Я хочу поймать Газ'ранку! Скажи мне как!;
6461;0;ruRU;Я хотел бы пойти на поле боя.;
6465;0;ruRU;Я хотел бы пойти на поле боя.;
6471;0;ruRU;Я хотел бы пойти на поле боя.;
6475;0;ruRU;Я хотел бы пойти на поле боя.;
6478;0;ruRU;Я желаю присоединиться к битве!;
6492;0;ruRU;Я желаю присоединиться к битве!;
6498;0;ruRU;Я желаю присоединиться к битве!;
6500;0;ruRU;Я желаю присоединиться к битве!;
6510;0;ruRU;Я желаю присоединиться к битве!;
6520;0;ruRU;Да, пожалуйста.;
6521;0;ruRU;Какие товары я получил право покупать у Осквернителей?;
6522;0;ruRU;Какие товары я получил право покупать в Лиге Аратора?;
6525;0;ruRU;Кошелек или жизнь!;
6525;2;ruRU;Я хочу просмотреть ваши товары, Каландрат.;
6525;3;ruRU;Сделайте эту гостиницу своим домом.;
6526;0;ruRU;Позвольте мне просмотреть ваши товары.;
6528;0;ruRU;Позвольте мне просмотреть ваши товары.;
6533;0;ruRU;Привет, Франкал. Я слышал, что у вас может быть информация о местонахождении госпожи Натальи Мар'алит.;
6534;0;ruRU;Привет, Франкал. Я слышал, что у вас может быть информация о местонахождении госпожи Натальи Мар'алит.;
